key_osm	value_osm	tag_id	tag_ja
destination	George	2014570117	ジョージ行き
destination	Goslar	2014570120	ゴスラー行き
destination	Hobart	2014570138	ホバート行き
destination	Joplin	2014570146	ジョプリン行き
destination	Kassel	2014570152	カッセル行き
destination	Kraków	2014570161	クラクフ行き
destination	Lawton	2014570173	ロートン行き
destination	Le Don	2014570175	ルドン行き
destination	Lindau	2014570183	リンダウ行き
destination	Lisboa	2014570184	リスボン行き
destination	London	2014570185	ロンドン行き
destination	Lübeck	2014570189	リューベック行き
destination	Lublin	2014570190	ルブリン行き
destination	Madrid	2014570195	マドリード行き
destination	Manila	2014570199	マニラ行き
destination	Matara	2014570202	マタラ行き
destination	Milano	2014570208	ミラノ行き
destination	Москва	2014570212	モスクワ行き
destination	Naples	2014570215	ナポリ行き
destination	Ottawa	2014570236	オタワ行き
destination	Owasso	2014570237	オワッソ行き
destination	Passau	2014570245	パッサウ行き
destination	Požega (Пожега)	2014570255	ポジェガ行き
destination	Poznań	2014570256	ポズナン行き
destination	Québec	2014570259	ケベック行き
destination	Ростов	2014570270	ロストフ行き
destination	S-Bahn	2014570274	Sバーン行き
destination	Seesen	2014570296	ゼーセン行き
destination	Singen	2014570300	ジンゲン
destination	Soltau	2014570301	ゾルタウ行き
destination	Sydney	2014570308	シドニー行き
destination	Tirana	2014570316	ティラナ行き
destination	Toledo	2014570318	トレド行き
destination	Topeka	2014570319	トピーカ行き
destination	Towson	2014570321	タウソン行き
destination	Tucson	2014570324	ツーソン行き
destination	U-Bahn	2014570326	Uバーン行き
destination	Uelzen	2014570327	ユルツェン行き
destination	Zürich	2014570349	チューリッヒ行き
destination	Zwolle	2014570350	ズウォレ行き
pole:type	branch	2019990367	分岐ポール：タイプ
sculpture_type	bronze	2019990390	ブロンズ像
breakfast	buffet	2019990403	ビュッフェ式朝食
disused	building	2013940001	建物廃止
uoctype	building	2019990409	建物uoctype
area:highway	bus	2012750002	バスエリア：高速道路
route_master	bus	2015040001	バスroute_master
camera:recording	yes	2019990492	カメラ：録画
camp_pitch:drain	yes	2019990497	camp_pitch：ドレイン
PROVINCE	Cần Thơ	2012850004	カントーPROVINCE
genus:it	Carpino	2013610005	カルピーノ属：それは
produce	Castanea	2017050005	クリプロデュース
genus:it	Catalpa	2013610006	キササゲ属の属：それは
livestock	cattle	2019990547	牛小屋
antenna	cellular	2019990553	セルラーアンテナ
taxon	Celtis sp.	2012730025	Celtis属。分類群
animal	cemetery	2019990555	ペット霊園
fence_type	cerca	2012610009	セルカのfence_type
species:it	Cerro	2013660019	セロ種：それは
fence_type	chain	2012610010	チェーンfence_type
product	charcoal	2015620006	炭製品
content	chickens	2013520004	鶏のコンテンツ
clothes	children	2019990602	子供服
waste	cigarettes	2016010001	タバコの廃棄物
border_type	city	2012800004	街のborder_type
climbing:boulder	yes	2019990641	クライミング：ボルダー
climbing:toprope	yes	2019990645	登山：toprope
tomb	columbarium	2019990672	遺骨安置所の墓
identity	commons	2019990686	コモンズのアイデンティティ
communication:HP	yes	2019990701	通信：HP
garden:type	community	2014370003	コミュニティガーデン
school:type	community	2019990709	コミュニティスクール
compartment_post	yes	2019990717	compartment_post
quality	complete	2019990720	完全な品質
status	Completed	2014760008	完成した状態
modalidade	comum	2019990728	comum modalidade
product	concrete	2015620008	コンクリート製品
state	connection	2019990755	接続状態
beauty	cosmetics	2019990800	化粧品の美しさ
clothes	costumes	2019990803	衣装の服
countdown_signal	yes	2019990806	countdown_signal
ownership	county	2015180001	郡の所有権
crossing:barrier	yes	2014530001	交差点：バリア
crossing:bollard	yes	2019990824	交差点：ボラード
crossing:chicane	yes	2019990825	交差点：シケイン
crossing:saltire	yes	2019240001	交差点：聖アンデレ十字
crossing:signals	yes	2019990830	交差点：信号
nudism	customary	2019990877	慣例ヌーディズム
private	customer	2019990878	顧客のプライベート
toilets	customers	2015520001	客用トイレ
toilets:access	customers	2015520001	客用トイレ
owner	DB Netz AG	2013710012	DBネッツAGの所有者
grassland	dehesa	2019990944	dehesa草原
light:lit	demand	2015780001	デマンドライト：点灯
demolished:highway	track	2019990957	廃止された農道
dennert_fir_tree	yes	2019990961	dennert_fir_tree
map_sel_en	Dense	2019990962	濃密map_sel_en
map_sel_fr	Dense	2019990963	濃密map_sel_fr
departures_board	yes	2014700002	departures_board
canoe	designated	2019990983	指定されたカヌー
goods	designated	2015320003	指定商品
moped	designated	2013070001	指定された原付
mofa	destination	2013790002	先外務省
damage	destroyed	2015670004	破壊された被害
diet:gluten_free	yes	2019991078	ダイエット：gluten_free
diet:pescetarian	yes	2019991083	ダイエット：pescetarian
clothes	discount	2019991111	割引の服
disused:aeroway	aerodrome	2019991130	閉鎖空港
disused:shop	car	2019991139	旧自動車店
disused:amenity	car_wash	2018870007	旧洗車場
disused:amenity	fountain	2018870010	廃車噴水
disused:amenity	hospital	2018870012	旧病院
disused:building	yes	2019991168	廃車：建物
disused:entrance	yes	2019991170	廃車：入り口
irrigation	ditch	2019991180	溝の灌漑
defensive	donjon	2019991197	天守閣の守備の
door:type	double	2019991210	ダブルドア：タイプ
gate:type	double	2019991211	ダブルゲート：タイプ
side_road	double	2019991213	ダブルside_road
genus:en	Douglas	2012570009	ダグラス属：アン
training	driving	2019991249	運転訓練
carriageway	dual	2019991259	デュアル車道
dual_carriageway	yes	2019991260	デュアル車道
age	early-mature	2013870001	早期成熟した年齢
species:de	Eiche	2013180019	ハイデ種：デ
ssr:type	eiendom	2016080007	EIENDOM SSR：タイプ
trade	electrical	2019991340	電気トレード
except	emergency	2019991356	除く緊急
evacuation_route	yes	2019991421	evacuation_route
telecom	exchange	2019991434	交換テレコム
waste	excrements	2016010004	排泄物の廃棄物
facility:benches	yes	2019991451	施設：ベンチ
facility:library	yes	2019991457	施設：図書館
facility:toilets	yes	2019991467	施設：トイレ
designation	Farm	2018730014	ファームの指定
geological	fault	2019991502	地質学的に障害
aquaculture	fish	2019991542	魚の養殖
kerb:right	flush	2019991601	フラッシュ縁石：右
species:de	Föhre	2013180028	Föhre種：デ
etat	Fonctionnel	2019991603	Fonctionnelクーデター
access:foot	yes	2019991609	足のアクセス
priority	forward	2019991640	前方の優先順位
carpenter	framer	2019991646	額縁大工
club	freemasonry	2019950011	フリーメーソンのクラブ
from	Автовокзал	2019991670	バスステーション発
from	Busstation	2019991670	バスステーション発
from	ZOB	2019991670	バスステーション発
from	Dworzec PKP	2019991688	ポーランド国鉄駅発
branch	Ft. Myers	2018080009	フォート。マイヤーズ支店
fuel:electricity	yes	2019991714	燃料：電気
fuel:euro_diesel	yes	2019991717	燃料：euro_diesel
fuel:gasoline_87	yes	2019991723	燃料：gasoline_87
fuel:gasoline_91	yes	2019991724	燃料：gasoline_91
fuel:gasoline_95	yes	2019991725	燃料：gasoline_95
plant:source	gas	2019991779	ガスプラント：ソース
power_source	gas	2019991780	ガスpower_source
fence_type	glass	2012610015	ガラスfence_type
cyclability	good	2019991820	良いサイクル性
pistamota	gorria	2019991848	gorria pistamota
resource	granite	2016460009	花崗岩のリソース
colour:back	gray	2016980004	グレー色：バック
color:text	green	2019991888	緑色：テキスト
colour:cap	green	2019991890	緑色：キャップ
colour:back	grey	2016980006	グレー色：バック
colour:text	grey	2016700006	グレー色：テキスト
waste	grey_water	2016010005	grey_water廃棄物
electricity	grid	2019991909	グリッド電力
landcover	ground	2013010006	グランド土地被覆
guidepost:hiking	yes	2019991925	道標：ハイキング
brewery	Guinness	2019991928	ギネスビール醸造所
earth_bank	gully	2019991929	ガリーearth_bank
abandoned	hamlet	2015290006	ハムレット捨てられました
was:place	hamlet	2019991955	ハムレットは：場所
monorail	hanging	2019991959	ぶら下げモノレール
harbour:car_park	yes	2019991964	港：car_park
harbour:pump-out	yes	2019991968	港：ポンプアウト
ftype	Health(HL)	2019992000	健康（HL）FTYPE
taxon:pt	Hibisco	2018380011	Hibiscoの分類群：PT
area:highway:crossing	yes	2019992027	道路交差点
proposed	highway	2014730003	高速道路提案
highway:give_way	yes	2019992029	高速道路：give_way
guidepost	hiking	2019992031	ハイキング案内ポスト
historic:building	barrack	2019992037	歴史的な兵舎
hinge	horizontal	2019992058	水平ヒンジ
hvv:barrier_free	yes	2019992087	hvv：barrier_free
baseball	infield	2019992134	内野野球
format	irregular	2019992173	不規則なフォーマット
smoking	isolated	2012550002	分離された喫煙
taxon:pt	Jamelão	2018380018	ジェームラオの分類群：PT
branch	Karlsruhe	2018080013	カールスルーエ支店
label	kaukolämpö	2019992214	kaukolämpöラベル
genus:de	Kirsche	2015400011	Kirsche属：デ
support	lamppost	2013340005	街灯柱のサポート
species:en	larch	2012480063	カラマツの種：エン
genus:de	Lärchen	2015400013	Lärchen属：デ
lane:starts	left	2019992313	左車線：開始
proposed	leisure	2014730004	レジャー提案
light:mount	pole	2019992345	電柱に付いたライト
species:de	Linde	2013180060	リンデ種：デ
clothes	lingerie	2019992378	ランジェリーの服
door	loadingdock	2014230007	loadingdockドア
government	local	2019050011	地方政府
importance	local	2014310005	地元の重要性
kct_yellow	local	2019992409	ローカルkct_yellow
species:de	Ahornblaettrige-Platane	2013180062	モミジバスズカケノキ
step.length	long	2019992426	長いstep.length
branch:type	loop	2019992427	ループブランチ：タイプ
gambling	lottery	2019992431	宝くじギャンブル
boules	lyonnaise	2019992449	リヨネーズブール
railway:atb-eg	m	2019992452	メートル鉄道：ATB-EG
M:drinking_water	yes	2019992455	M：drinking_water
language:de	main	2019992466	主な言語：デ
language:ro	main	2019992467	主な言語：RO
language:ru	main	2019992468	主な言語：RU
kct_yellow	major	2019992482	主要なkct_yellow
branch	Malha Sul	2018080017	Malhaスル支店
species:ro	MALIN	2015540016	MALIN種：RO
pipeline	manhole	2014910004	マンホールのパイプライン
marked_trail_edu	yes	2019992507	marked_trail_edu
marked_trail_red	yes	2019992509	marked_trail_red
maxspeed:default	yes	2019992524	maxspeed：デフォルト
memorial	vehicle	2015120011	メモリアル車両
site_type	Menhir	2014180005	立石site_type
resource	mercury	2016460015	水銀リソース
fence_type	metal	2012610016	金属fence_type
fence:type	metal	2019992573	金属フェンス：タイプ
distance_unit	mi	2019992583	マイルDISTANCE_UNIT
clothes	military	2019992593	軍衣
military	ammunition	2013680008	軍用庫
military	office	2013680009	軍事事務所
military	trench	2013680013	前線
branch	Milwaukee	2018080018	ミルウォーキー支店
accuracy	minutes	2015100001	分精度
species:es	Molle	2019992642	モール種：ES
station	monorail	2018540005	モノレール駅
monument:natural	yes	2019992668	モニュメント：自然
landform	moraine	2019992676	モレーンの地形
light:lit	motion	2015780002	モーションライト：点灯
motorboat_rental	yes	2019992688	motorboat_rental
motorcycle:parts	yes	2019992694	オートバイ：パーツ
motorcycle:sales	yes	2019992698	オートバイ：販売
motorcycle:theme	yes	2019992699	オートバイ：テーマ
motorcycle:tyres	yes	2019992700	オートバイ：タイヤ
motorroad:tunnel	yes	2019992704	motorroad：トンネル
planned	motorway	2019992711	高速道路計画
museum_type	municipal	2019992740	市立博物館
roof:direction	N	2019992755	N屋根：方向
protection_title	Памятник природы	2015500009	天然記念物
monument	natural	2015500009	天然記念物
resource	natural	2016460017	天然資源
swimming	natural	2019992772	自然の水泳
present	negative	2019992789	負の存在
genus:it	Nespolo	2013610016	Nespolo属：それは
age	new planting	2013870003	新しい植栽年齢
crossing:bell	no	2016850002	何の交差点：ベルません
cycleway:both	no	2013330001	何cyclewayません：両方
cycleway:left	no	2016880002	何cyclewayません：左
drive_through	no	2013820002	無drive_through
payment:coins	no	2014090001	ご入金：コインません
electricity	none	2019992829	なし電気
utilization	None	2019992844	なし利用
species:es	Notro	2019992882	Notro種：ES
healthcare	nurse	2012810014	ナースヘルスケア
furniture	office	2019992912	事務用家具
plant:source	oil	2019992924	石油プラント：ソース
old_shop	clothes	2019992933	旧衣料店
was:shop	clothes	2019992933	旧衣料品店
was:amenity	fuel	2019992939	古い燃料アメニティ
abandoned:route	hiking	2019992941	旧ハイキングルート
species:es	Olivo	2019992951	オリーブの種：ES
species:it	Olivo	2013660040	オリーブの種：それは
second_hand	only	2018880002	のみsecond_hand
arcade:left	open	2019992985	オープンアーケード：左
resource	organic	2016460019	有機性資源
diocese	Oristano	2019993016	オリスターノ教区
works:type	other	2019993026	他の作品：タイプ
clothes	oversize	2019993045	オーバーサイズの服
substance	oxygen	2014000015	酸素物質
produce	palm oil	2017050022	パーム油生産
produce	palm_oil	2017050023	palm_oilプロデュース
trees	palm_trees	2019993065	palm_trees木
grassland	pampas	2019993075	ススキの草原
designation	Park	2018730027	公園の指定
proposed	parking	2014730010	駐車提案
parking:disabled	yes	2019993105	駐車場：無効
cargo	passengers	2019993115	旅客貨物
farmland	pasture	2019910003	牧草地の農地
was:highway	path	2019993135	パスは：高速道路
brewery	Paulaner	2019993139	パウラナーブルワリー
court_area	paved	2019993142	舗装court_area
paving_stones:30	yes	2019993153	paving_stones：30
payment:bancomat	yes	2019993163	支払い：ATMの
payment:dogecoin	yes	2019993177	支払：dogecoin
payment:ec_cards	yes	2019993181	支払：ec_cards
payment:efectivo	yes	2019993185	支払：efectivo
payment:ep_ipass	yes	2019993189	支払：ep_ipass
payment:ep_quick	yes	2019993190	支払：ep_quick
payment:erzsebet	yes	2019993191	支払：エルジェベート
payment:girocard	yes	2019993198	支払：girocard
payment:LINE_Pay	yes	2019993209	支払：LINE_Pay
payment:litecoin	yes	2019993210	支払：ライトコイン
payment:multipay	yes	2019993220	支払：multipay
payment:pikepass	yes	2019993230	支払：pikepass
payment:unionpay	yes	2019993247	支払：銀聯
pedalboat_rental	yes	2019993266	pedalboat_rental
support	pedestal	2013340006	台座のサポート
canoe	permissive	2019993286	許容カヌー
goods	permissive	2015320008	許容グッズ
moped	permissive	2013070006	許容モペット
personal_trainer	yes	2019993295	個人トレーナー
remark	peu dense	2019993302	PEU密な発言
divider	physical	2019993317	物理デバイダ
taxon	Pinus mugo	2012730086	モンタナマツの分類群
species:ru	Сосна обыкновенная	2019993344	ヨーロッパアカマツ
cutline	pipeline	2016050004	パイプラインのカットライン
piste:snowmaking	yes	2019993355	ゲレンデ：人口雪
toilets:type	pit	2019993362	ピットトイレ：タイプ
irrigation	pivot	2019993372	ピボット灌漑
planned:building	yes	2019993383	計画：建物
genus:nl	Plataan	2019993392	Plataanの属：NL
genus:de	Platane	2015400017	Platane属：デ
genus:fr	Platane	2019993394	Platane属：FR
genus:fr	platane	2019993394	platane属：FR
genus:it	Platano	2013610025	Platanoの属：それは
playground:slide	yes	2019993418	遊び場：スライド
playground:swing	yes	2019993421	遊び場：スイング
police:FR	police	2019993433	警察警察：FR
genus:fr	Pommier	2019993438	Pommier属：FR
maintenance	poor	2018170002	整備不良
archery	popinjay	2019993444	ポピンジェイアーチェリー
genus:en	Populus	2012570024	ポプラ属：エン
genus:en	Pópulus	2012570024	ポプラ属：アン
present	positive	2019993458	正存在
attached_to	post	2019993459	ポストattached_to
farmyard	poultry	2019993470	家禽農場
priority	primary	2019993509	主な優先順位
proposed	primary	2014730014	主な提案
aerodrome	private	2019993519	プライベート空港
carriage	private	2019993524	プライベートキャリッジ
club_car	private	2019993525	プライベートclub_car
forestry	private	2019993528	民間の林業
property	private	2019993538	私有財産
produced_on_site	yes	2019993544	produced_on_site
proposed:bicycle	yes	2019993553	提案：自転車
species_ja	オオヤマザクラ	2019993569	オオヤマザクラ
taxon	Prunus sp.	2012730116	サクラ属。分類群
grassland	puszta	2019993610	プスタ草原
genus:ru	Тополь пирамидальный	2019993620	ピラミッド型のポプラ
genus:it	Quercia	2013610027	Querciaの属：それは
hazard	radiation	2018350017	放射線の危険性
was:railway	rail	2019993654	鉄道は：鉄道
proposed	railway	2014730017	鉄道提案
railway:asfa_200	yes	2019993662	鉄道：asfa_200
railway:historic	yes	2019993676	鉄道：歴史
kerb:left	raised	2019993701	上げ縁石：左
razed:power	pole	2019993715	破壊された電柱
studio	audio	2019993731	レコーディングスタジオ
recording:remote	yes	2019993735	録音：リモート
recycling:rubble	yes	2019993806	リサイクル：瓦礫
colour:arrow	red	2017400007	赤色：矢印
light:colour	red	2018160004	赤色光：色
marked_trail	red	2019993837	赤marked_trail
recording	remote	2019993868	リモート録画
rent:lpg_bottles	yes	2019993875	家賃：lpg_bottles
booking	required	2019993880	必要な予約
genus:it	Robinia	2013610028	Robiniaの属：それは
genus:de	Robinie	2015400018	ロビニー属：デ
species:es	Roble	2019993960	ローブル種：ES
indoor:area	room	2019993983	部屋の室内：エリア
side_road	rotary	2019993987	ロータリーside_road
collection	route	2019993998	ルートコレクション
blockage	rubbish	2019994012	ごみ詰まり
historic_1	ruins	2019994017	遺跡historic_1
residendal	rural	2019994032	農村residendal
residental	rural	2019994033	農村部の住宅地
residetial	rural	2019994034	農村residetial
taxon	Salix alba	2012730130	サリックス・アルバの分類群
genus:it	Sambuco	2013610030	Sambucoの属：それは
marker	sandstone	2019994061	砂岩のマーカー
taxon	Sapindales	2012730135	ムクロジ目の分類群
wood:age	sapling	2018690005	苗木の木：年齢
tomb	sarcophagus	2019994069	石棺墓
earth_bank	scarp	2019994074	崖のearth_bank
education	school	2019994082	学校教育
school:secondary	yes	2019994099	学校：二次
samkom	secondary	2019994157	二次samkom
school	secondary	2019994158	高校
cemetery	section	2018310003	セクションの墓地
drink:tea	served	2019994196	役立った飲み物：お茶
proposed	service	2014730022	サービス提案
service:charging	yes	2019994228	サービス：充電
service:computer	yes	2019994229	サービス：コンピュータ
service:postnord	yes	2019994234	サービス：postnord
service:prepress	yes	2019994235	サービス：プリプレス
service:rikstoto	yes	2019994238	サービス：rikstoto
substance	sewage	2014000017	下水物質
designation	shed	2018730032	指定を当てます
support	showcase	2013340013	ショーケースのサポート
board_type	sight	2013600015	視力board_type
converted_by	sim	2018890002	シムconverted_by
attraction	slide	2017300007	スライドの魅力
playground	slide	2015430017	スライド遊び場
lamp_type	sodium	2013130013	ナトリウムlamp_type
taxon	Sorbus sp.	2012730143	ナナカマド属のsp。分類群
board_type	sport	2013600016	スポーツboard_type
ward	Springfield	2014390022	スプリングフィールド病棟
pipeline	station	2014910008	駅のパイプライン
proposed	station	2014730023	駅提案
fence_type	steel	2012610022	スチールfence_type
fence_type	stone	2012610023	石fence_type
basin	stormwater	2017220005	雨水流域
china_class	sumu	2018550003	SUMU china_class
species:de	Tanne	2013180113	タンネ種：デ
water_source	tap	2015000010	タップwater_source
government	taxes	2019050023	税政府
colour:back	teal	2016980009	ティール色：バック
site_type	temple	2014180009	寺のsite_type
border_type	town	2012800028	町のborder_type
attraction	train	2017300009	列車の魅力
line	transformer	2013510026	トランスライン
pole	transformer	2018300006	トランスポール
railway:pzb	TRUE	2012790003	TRUE鉄道：PZB
resource	uranium	2016460028	ウラン資源
importance	urban	2014310011	都市の重要性
substation	valve	2013800013	バルブ変電所
fence_type	vinyl	2012610024	ビニールfence_type
species:ro	VISIN	2015540039	VISIN種：RO
vending	vouchers	2014540030	バウチャー自動販売
genus:de	Walnuss	2015400021	Walnuss属：デ
playground	water	2015430021	水の遊び場
branch	Wimbledon	2018080032	ウィンブルドン支店
taxon	x europaea	2012730175	X europaea分類群
china_class	xian	2018550005	西安china_class
aerialway:bubble	yes	2019990032	aerialway：バブル
air_conditioning	yes	2019990043	エアコン
motorcycle:lanes	yes||	2019992693	オートバイ：レーン
motorcycle:lanes	yes|||	2019992693	オートバイ：レーン
china_class	zhen	2018550006	ジェンchina_class
border_type	zone	2012800031	ゾーンborder_type
abandoned	cable	2015290001	放棄されたケーブル
abandoned	canal	2015290002	放棄された運河
canal	abandoned	2015290002	放棄された運河
abandoned:waterway	canal	2015290002	放棄された運河
abandoned:tourism	hotel	2019990008	放棄されたホテル
abandoned:place	yes	2019990010	放棄された場所
abandoned:highway	track	2016020001	放棄された農道
highway:abandoned	track	2016020001	放棄された農道
species_ja	ウラジロモミ	2019990013	ウラジロモミ
operator:en	Abukuma Express	2015310001	Abukuma Express
taxon	Albizia lebbeck L.	2012730002	ビルマネム
genus:it	Alloro	2013610002	アローロ属：それは
species:pt	Amieiro	2019990062	ヨーロッパハンノキ
state	alternate	2019990068	別の状態
telecom	antenna	2019990086	アンテナテレコム
tree	apple tree	2019990091	リンゴの木の木
farmland	arable	2019910001	耕作農地
species:es	Arce	2019990100	アルセ種：ES
Item_class	Area	2019990101	エリアItem_class
visibility	area	2019730001	エリアの可視性
taxon	Arecaceae	2012730006	ヤシ科の分類群
exhibit	artwork	2019990114	アートワークの展示
taxon	Astigiata	2012730007	Astigiata分類群
taxon	Atlantica	2012730008	アトランティカの分類群
designation	ATM	2018730001	ATMの指定
club	automobile	2019950001	自動車クラブ
fence_type	avalanche	2012610002	雪崩防止フェンス
fence:function	avalanche	2012610002	雪崩防止フェンス
fence	avalanche	2012610002	雪崩防止フェンス
fence:type	avalanche	2012610002	雪崩防止フェンス
ass_villgs	Bajo	2019990207	バホass_villgs
fence_type	bars	2012610007	バーfence_type
remark	bas-fond	2019990226	BAS-好き発言
camp_site	basic	2019990233	基本camp_site
Province	Bataan	2012850001	バターン省
province	Bataan	2012850001	バターン州
species:nl	berk	2017250003	バーク種：NL
species:nl	Berk	2017250003	バーク種：NL
produce	berries	2017050003	ベリーは、生産します
species:nl	beuk	2017250004	beuk種：NL
bicycle:forward	yes	2019990267	前方の自転車
content	biomass	2013520002	バイオマスコンテンツ
dav_scale	black	2019990290	黒dav_scale
cap:colour	blue	2019990308	青
colour:cap	blue	2019990311	青
city_limit	both	2019990340	両方city_limit
waste:type	both	2019990346	廃棄物の両方：タイプ
destination	Atoka	2014570029	アトカ行き
destination	Basel	2014570035	バーゼル行き
destination	Celle	2014570059	ツェレ行き
destination	Dubai	2014570090	ドバイ行き
destination	Essen	2014570102	エッセン行き
destination	Flint	2014570106	フリント行き
destination	Halle	2014570128	ハレ行き
destination	Karak	2014570150	カラック行き
destination	Λαμία	2014570170	ラミア行き
destination	Lamia	2014570170	ラミア行き
destination	Macon	2014570194	マコン行き
destination	Messe	2014570205	メッセ行き
destination	Miami	2014570207	マイアミ行き
destination	Nuoro	2014570222	ヌーオロ行き
destination	Paarl	2014570238	パール行き
destination	Paris	2014570242	パリ行き
destination	Porto	2014570254	ポルト行き
destination	Praha	2014570257	プラハ行き
destination	Rhein	2014570265	ライン川行き
destination	Tampa	2014570310	タンパ行き
destination	Trier	2014570323	トーリア行き
destination	Tulsa	2014570325	タルサ行き
destination	Venlo	2014570331	フェンロー行き
ward	Bournville	2014390005	ボーンビル病棟
fireplace	braai	2018140001	braai暖炉
species:ro	BRAD	2015540003	BRAD種：RO
obstacle	bridge	2019990383	ブリッジ障害物
fclass	building	2019990405	建物FCLASS
species:fr	Buis	2015940004	ビュイ種：FR
wood:lost	burnt	2019990459	焦げた木：失われました
valve	butterfly	2019990481	バタフライバルブ
button_operated	yes	2015610001	button_operated
modifier	Bypass	2019990483	バイパス修飾子
substance	cable	2014000002	ケーブル物質
camp_site:drain	yes	2019990502	camp_site：ドレイン
camp_site:table	yes	2019990505	camp_site：テーブル
camp_site:water	yes	2019990506	camp_site：水
vending	candles	2014540001	キャンドル販売
capacity:parent	yes	2019150001	容量：親
passing	caution	2019990551	注意渡します
support	ceiling	2013340003	天井支持
road	centerline	2019990558	中心線道路
resource	cereal	2016460003	穀物資源
change:backward	yes	2019990576	変更：後方
craft	cheese	2013310003	チーズ工房
butcher	chicken	2019990598	鶏の肉屋
poultry	chicken	2019990599	鶏の家禽
hazard	children	2018350003	子どもの危険
massage	chinese	2019990607	中国式マッサージ
circuit_breaker	yes	2019990623	circuit_breaker
climbing:bolted	yes	2019990640	登山：ボルトで固定
silo_top	closed	2019990649	クローズドsilo_top
closure_segment	yes	2019990652	closure_segment
product	clothes	2015620007	衣服製品
produce	coconut	2017050009	ココナッツプロデュース
room	collection	2015830004	コレクションルーム
company:startup	yes	2019990716	会社：スタートアップ
damage	complete	2015670001	完全な損傷
status	complete	2014760007	完全な状態
craft	computer	2013310004	コンピューター工房
computer:repair	yes	2019990727	コンピューター修理
bridge:material	concrete	2019990734	コンクリート橋
vending	condoms	2014540005	コンドーム自販機
room	conference	2015830006	会議室
statut	Confirme	2019990751	Confirme statut
cargo	container	2019990774	コンテナ貨物
depot	container	2019990775	コンテナデポ
resource	copper	2016460005	銅資源
boundary_type	county	2019990808	郡の境界線
crossing:island	yes	2019990827	交差点：島
crossing:lights	yes	2019990828	交差点：ライト
currency:others	yes	2019990863	通貨：その他
cycle:dangerous	yes	2019990886	サイクル：危険
cycleway:buffer	yes	2019990894	cycleway：バッファ
cycleway:oneway	yes	2019990901	cycleway：一方向
hazard	cyclists	2018350006	サイクリストの危険
hazard:backward	cyclists	2018350006	サイクリストの危険
hazard:forward	cyclists	2018350006	サイクリストの危険
centreline	dash	2019990920	ダッシュ中心線
access:deaf	yes	2019990935	聴覚障害者のアクセス
design:modified	yes	2019990972	デザイン：修正
mofa	designated	2013790001	指定された外務省
taxi	designated	2017830001	指定されたタクシー
hov	destination	2019991039	先HOV
lhv	destination	2019991041	先LHV
basin	detention	2017220001	拘留流域
diet:dairy_free	yes	2019991077	ダイエット：dairy_free
diet:vegetarian	yes	2018810001	ダイエット：ベジタリアン
display	digital	2019991090	デジタルディスプレイ
disabled_spaces	yes	2019991108	disabled_spaces
disease:malaria	yes	2019991114	病気：マラリア
display:digital	yes	2019991125	ディスプレイ：デジタル
notice	distance	2019991128	距離通知
distance_marker	yes	2019991129	distance_marker
disused:shop	butcher	2019991136	旧食肉店
disused:shop	chemist	2019991140	旧薬局
disused:railway	yes	2017590002	廃車：鉄道
branch	Придніпровська залізниця	2018080006	ドニエプル鉄道
school_type	dog	2019991186	犬のschool_type
sinkhole	doline	2019991191	ドリーネの陥没穴
hazard	doorzone	2018350010	doorzoneの危険
species:de	Dorn	2013180015	ドーン種：デ
substance	drain	2014000003	物質を排出
drink:club-mate	yes	2019991230	ドリンク：クラブメイト
meadow_type	dry	2019991252	ドライmeadow_type
stream:type	dry	2019991253	ドライストリーム：タイプ
baseball	dugout	2019991266	野球ダッグアウト
architect	dutch	2019991276	オランダの建築家
surface_1	earth	2019991279	地球surface_1
switch	earthing	2018090002	接地開閉器
difficulty	easy	2019991289	簡単な難易度
IR:zone	ECR:DNR	2019991293	ECR：DNR IR：ゾーン
species:de	Eibe	2013180018	Eibe種：デ
endpoint:busbar	yes	2019991374	エンドポイント：バスバー
genus:fr	Érable	2019991397	Érable属：FR
surface:de	Erde	2019991398	ERDE表面：デ
species:de	Erle	2013180021	ERLE種：デ
parking:area	ES	2019991406	ES駐車場：エリア
Status	Existing	2014760013	既存のステータス
facility:swings	yes	2019991466	施設：スイング
genus:it	Faggio	2013610009	Faggio属：それは
snow_cannon	fan	2019991488	ファンsnow_cannon
clothes	fashion	2019991497	ファッションの服
genus:fr	Févier	2019991515	Févier属：FR
emergency:social_facility:source	內政部消防署	2019991533	消防署
fitness_station	yes	2019991545	fitness_station
model	fladt tag	2019991553	fladtタグモデル
wpt_symbol	Flag	2019991554	旗wpt_symbol
flashing_lights	yes	2019991563	点滅する光
format:top	flat	2019991565	フラット形式：トップ
vending	flowers	2014540011	花の販売
kerb:left	flush	2019991600	フラッシュ縁石：左
soccer	football	2019991616	サッカーサッカー
pier	footbridge	2019991617	歩道橋の桟橋
club	fraternity	2019950010	友愛クラブ
from	Graz Griesplatz	2019991676	グリースプラッツ発
from	Stadtmitte	2019991691	シュタットミッテ発
fuel:gasohol_91	yes	2019991718	燃料：gasohol_91
fuel:gasohol_95	yes	2019991719	燃料：gasohol_95
fuel:GTL_diesel	yes	2019991726	燃料：GTL_diesel
fuel:octane_100	yes	2019991729	燃料：octane_100
fuel:octane_102	yes	2019991730	燃料：octane_102
pitch:size	full	2019991752	フルサイズピッチ
driveway	garage	2018390002	ガレージへの私道
gated_community	yes	2019991786	gated_community
